_id,slot,defense,max_defense,fire_res,thunder_res,dragon_res,water_res,ice_res,gender,hunter_type,num_slots
1442489,Arms,13,33,-3,-1,2,1,4,1,1,2
1442490,Arms,22,42,1,1,1,1,1,1,0,0
1442491,Arms,11,31,1,1,1,1,1,1,1,0
1442492,Arms,12,28,0,1,0,1,0,0,1,1
1442493,Arms,12,28,0,1,0,0,1,0,1,1
1442494,Arms,36,52,-3,0,0,1,2,0,0,1
1442495,Arms,18,34,-3,0,0,2,3,0,1,1
1442496,Arms,66,80,-3,-1,2,1,3,1,0,2
1442497,Arms,33,47,-3,-1,2,1,4,1,1,2
1442498,Arms,50,64,0,0,0,0,0,1,0,1
1442499,Arms,25,39,0,0,0,0,0,1,1,1
1442500,Arms,50,64,0,0,0,0,0,1,0,1
1442501,Arms,25,39,0,0,0,0,0,1,1,1
1442502,Arms,56,70,1,1,1,1,1,1,0,0
1442503,Arms,28,42,1,1,1,1,1,1,1,0
1442504,Arms,64,78,1,1,1,1,1,2,0,0
1442505,Arms,32,46,2,2,2,2,2,2,1,0
1442506,Arms,24,44,1,1,1,1,1,1,0,1
1442507,Arms,12,32,2,2,2,2,2,1,1,1
1442508,Arms,64,78,1,1,1,1,1,1,0,1
1442509,Arms,32,46,2,2,2,2,2,1,1,1
1442510,Arms,60,74,2,2,2,2,2,2,0,2
1442511,Arms,30,44,2,3,2,2,2,2,1,2
1442512,Arms,62,76,3,0,3,0,0,2,0,2
1442513,Arms,31,45,3,0,4,0,0,2,1,2
1442514,Arms,64,78,4,4,-4,4,4,1,0,1
1442515,Arms,32,46,5,5,-3,5,5,1,1,0
1442516,Arms,48,62,4,4,-4,4,4,2,0,1
1442517,Arms,24,38,5,5,-3,5,5,2,1,0
1507329,Waist,1,25,0,0,0,0,0,0,2,2
1507330,Waist,2,26,0,1,0,0,0,0,2,1
1507331,Waist,2,26,0,0,0,1,0,2,2,1
1507332,Waist,2,26,1,0,0,0,0,2,0,1
1507333,Waist,1,25,2,0,0,0,0,2,1,1
1507334,Waist,2,26,-1,0,0,0,2,2,2,1
1507335,Waist,2,26,0,1,0,0,0,0,2,1
1507336,Waist,2,26,1,0,2,0,0,0,2,0
1507337,Waist,6,30,0,0,0,0,0,0,0,1
1507338,Waist,3,27,0,0,0,0,0,0,1,1
1507339,Waist,6,30,0,0,0,0,-1,0,0,2
1507340,Waist,3,27,0,0,0,0,-1,0,1,2
1507341,Waist,5,29,0,0,0,0,0,0,2,1
1507342,Waist,5,29,0,3,0,0,0,0,2,1
1507351,Waist,6,30,-2,0,0,0,0,0,0,1
1507352,Waist,3,27,-2,0,0,0,0,0,1,1
1507353,Waist,8,32,-2,0,0,0,0,2,0,1
1507354,Waist,4,28,-2,1,1,1,1,2,1,1
1507355,Waist,8,32,0,0,0,0,-2,0,0,1
1507356,Waist,4,28,0,1,0,1,-2,0,1,1
1507357,Waist,8,32,0,-1,0,0,2,2,0,1
1507358,Waist,4,28,0,-1,0,0,3,2,1,1
1507359,Waist,10,34,0,1,0,0,-2,0,0,2
1507360,Waist,5,29,1,2,0,0,-2,0,1,2
1507361,Waist,10,34,-2,1,2,1,1,0,0,0
1507362,Waist,5,29,-2,2,3,2,2,0,1,0
1507363,Waist,10,34,-1,-1,4,-1,-1,2,0,1
1507364,Waist,5,29,-1,-1,6,-1,-1,2,1,1
1507365,Waist,10,34,-2,0,2,0,0,0,0,0
1507366,Waist,5,29,-2,1,3,1,1,0,1,0
1507369,Waist,5,29,0,0,0,0,0,2,2,2
1507370,Waist,12,36,2,0,0,0,-2,0,0,1
1507371,Waist,6,30,3,0,0,0,-2,0,1,1
1507372,Waist,12,36,0,-2,0,2,1,2,0,1
1507373,Waist,6,30,0,-2,0,3,1,2,1,1
1507375,Waist,14,38,-2,-2,0,0,0,0,0,3
1507376,Waist,7,31,-2,-2,0,0,0,0,1,3
1507377,Waist,14,38,2,0,0,0,-3,0,0,1
1507378,Waist,7,31,2,0,0,0,-3,0,1,1
1507379,Waist,8,28,0,0,0,0,0,0,2,1
1507380,Waist,12,32,-1,-1,0,0,-1,0,0,0
1507381,Waist,6,26,-1,-1,0,0,-1,0,1,0
1507382,Waist,12,32,1,-1,0,-1,0,0,0,0
1507383,Waist,6,26,2,-1,0,-1,0,0,1,0
1507384,Waist,14,34,-1,1,0,-1,0,0,0,2
1507385,Waist,7,27,-1,2,0,-1,0,0,1,2
1507386,Waist,14,34,0,2,0,-1,-1,0,0,2
1507387,Waist,7,27,0,3,0,-1,-1,0,1,2
1507390,Waist,12,32,0,1,0,1,0,2,0,2
1507391,Waist,6,26,0,1,0,1,0,2,1,2
1507392,Waist,14,34,1,-2,0,2,0,2,0,1
1507393,Waist,7,27,1,-2,0,3,0,2,1,1
1507394,Waist,12,32,3,0,0,1,2,2,0,1
1507395,Waist,6,26,4,0,0,1,3,2,1,1
1507396,Waist,18,38,2,2,3,-2,-2,0,0,0
1507397,Waist,9,29,3,2,4,-2,-2,0,1,0
1507398,Waist,18,38,2,2,3,-2,-2,0,0,0
1507399,Waist,9,29,3,2,4,-2,-2,0,1,0
1507400,Waist,16,36,2,1,0,1,-1,2,0,0
1507401,Waist,8,28,3,1,0,1,-1,2,1,0
1507404,Waist,14,34,-3,0,0,1,2,0,0,2
1507405,Waist,7,27,-3,0,0,2,3,0,1,2
1507406,Waist,14,34,-1,-1,0,3,0,2,0,1
1507407,Waist,7,27,-1,-1,0,4,0,2,1,1
1507408,Waist,18,38,3,-1,3,-1,-1,2,0,0
1507409,Waist,9,29,4,-1,3,-1,-1,2,1,0
1507410,Waist,18,38,3,-1,3,-1,-1,1,0,0
1507411,Waist,9,29,4,-1,3,-1,-1,1,1,0
1507412,Waist,12,32,-2,-1,0,4,0,2,0,2
1507413,Waist,6,26,-2,-1,0,5,0,2,1,2
1507414,Waist,14,34,4,0,0,-2,-1,2,0,0
1507415,Waist,7,27,5,0,0,-2,-1,2,1,0
1507418,Waist,14,34,-1,2,0,0,3,2,0,0
1507419,Waist,7,27,-1,3,0,0,4,2,1,0
1507427,Waist,10,30,1,1,2,1,1,0,0,1
1507428,Waist,5,25,1,1,3,1,1,0,1,1
1507429,Waist,14,34,2,-1,0,-1,0,0,0,1
1507430,Waist,7,27,3,-1,0,-1,0,0,1,1
1507431,Waist,16,36,4,0,0,-1,-3,0,0,0
1507432,Waist,8,28,5,0,0,-1,-3,0,1,0
1507433,Waist,14,34,-3,0,0,1,4,0,0,1
1507434,Waist,7,27,-3,0,0,1,5,0,1,1
1507435,Waist,16,36,-3,4,0,1,-1,0,0,0
1507436,Waist,8,28,-3,5,0,1,-1,0,1,0
1507437,Waist,18,38,2,-1,1,-3,0,0,0,1
1507438,Waist,9,29,3,-1,1,-3,0,0,1,1
1507439,Waist,20,40,-1,-3,1,3,0,0,0,0
1507440,Waist,10,30,-1,-3,1,4,0,0,1,0
1507441,Waist,18,38,2,0,1,-3,-1,0,0,1
1507442,Waist,9,29,3,0,1,-3,-1,0,1,1
1507443,Waist,18,38,-3,-1,0,4,0,0,0,1
1507444,Waist,9,29,-3,-1,0,5,0,0,1,1
1507445,Waist,18,38,-2,1,0,-2,1,2,0,0
1507446,Waist,9,29,-1,1,0,-2,1,2,1,0
1507447,Waist,18,38,-4,4,1,1,2,0,0,0
1507448,Waist,9,29,-4,5,1,1,2,0,1,0
1507449,Waist,20,40,3,-2,-3,0,0,0,0,0
1507450,Waist,10,30,4,-2,-3,0,0,0,1,0
1507451,Waist,20,40,2,-1,1,0,-3,0,0,2
1507452,Waist,10,30,3,-1,1,0,-3,0,1,2
1507453,Waist,18,38,-4,0,0,1,4,0,0,0
1507454,Waist,9,29,-4,0,0,1,5,0,1,0
1507455,Waist,20,40,1,-1,0,2,-1,0,0,0
1507456,Waist,10,30,2,-1,0,2,-1,0,1,0
1507457,Waist,20,40,1,0,1,-1,-3,0,0,1
1507458,Waist,10,30,1,1,1,-1,-3,0,1,1
1507459,Waist,18,38,-2,-3,1,1,1,0,0,3
1507460,Waist,9,29,-2,-2,1,1,1,0,1,3
1507461,Waist,18,38,0,0,0,0,0,2,0,1
1507462,Waist,9,29,0,0,0,0,0,2,1,1
1507463,Waist,20,40,0,-2,0,3,-1,2,0,2
1507464,Waist,10,30,0,-2,0,4,-1,2,1,2
1507467,Waist,20,40,-2,3,2,0,-2,0,0,0
1507468,Waist,10,30,-2,3,3,0,-2,0,1,0
1507469,Waist,20,40,-2,3,2,0,-2,0,0,0
1507470,Waist,10,30,-2,3,3,0,-2,0,1,0
1507473,Waist,22,42,2,2,0,-1,0,0,0,1
1507474,Waist,11,31,3,2,0,-1,0,0,1,1
1507476,Waist,26,46,3,0,-2,-4,-1,0,0,1
1507477,Waist,13,33,4,0,-2,-4,-1,0,1,1
1507478,Waist,24,44,4,-2,-4,0,0,0,0,2
1507479,Waist,12,32,5,-2,-4,0,0,0,1,2
1507480,Waist,24,44,-3,4,-2,2,-1,0,0,0
1507481,Waist,12,32,-3,5,-2,2,-1,0,1,0
1507482,Waist,22,42,0,4,1,-1,-4,0,0,0
1507483,Waist,11,31,0,5,1,-1,-4,0,1,0
1507484,Waist,20,40,0,-3,-1,2,1,2,0,0
1507485,Waist,10,30,0,-2,-1,2,1,2,1,0
1507486,Waist,24,44,0,3,2,-2,-3,2,0,0
1507487,Waist,12,32,0,4,2,-2,-3,2,1,0
1507488,Waist,26,46,-3,-1,2,1,3,2,0,0
1507489,Waist,13,33,-3,-1,2,1,4,2,1,0
1507490,Waist,24,44,3,1,-1,-3,0,2,0,1
1507491,Waist,12,32,4,1,-1,-3,0,2,1,1
1507492,Waist,24,44,-2,-1,-2,2,2,0,0,1
1507493,Waist,12,32,-2,-1,-2,3,2,0,1,1
1507494,Waist,24,44,2,-3,0,0,-2,2,0,2
1507495,Waist,12,32,4,-3,0,0,-2,2,1,2
1507496,Waist,24,44,2,-3,-2,0,0,0,0,0
1507497,Waist,12,32,4,-3,-2,0,0,0,1,0
1507498,Waist,26,46,-1,3,2,-1,0,0,0,0
1507499,Waist,13,33,-1,4,2,-1,0,0,1,0
1507500,Waist,24,44,2,0,0,-4,-2,0,0,0
1507501,Waist,12,32,2,0,0,-3,-2,0,1,0
1507502,Waist,26,46,-2,0,-4,2,2,0,0,2
1507503,Waist,26,46,-2,0,-4,2,2,0,0,2
1507504,Waist,13,33,-2,0,-3,2,2,0,1,1
1507505,Waist,13,33,-2,0,-3,2,2,0,1,1
1507506,Waist,26,46,-1,-2,-3,2,3,0,0,0
1507507,Waist,13,33,-1,-2,-3,2,5,0,1,0
1507508,Waist,26,46,-5,0,-3,1,2,0,0,1
1507509,Waist,13,33,-4,0,-3,1,2,0,1,1
1507510,Waist,26,46,4,1,-3,-4,-1,0,0,1
1507511,Waist,13,33,4,1,-3,-3,-1,0,1,1
1507512,Waist,26,46,-1,-1,-2,-1,-1,2,0,1
1507513,Waist,13,33,-1,-1,-1,-1,-1,2,1,1
1507514,Waist,24,44,2,2,-5,2,2,0,0,0
1507515,Waist,12,32,2,2,-4,2,2,0,1,0
1507516,Waist,22,42,1,1,1,1,1,0,0,0
1507517,Waist,11,31,1,1,2,1,1,0,1,0
1507518,Waist,20,40,0,0,0,0,0,0,0,1
1507519,Waist,10,30,0,0,0,0,0,0,1,1
1507520,Waist,20,40,0,0,0,0,0,0,0,1
1507521,Waist,10,30,0,0,0,0,0,1,1,1
1507522,Waist,20,40,0,0,0,0,0,0,0,1
1507523,Waist,10,30,0,0,0,0,0,1,1,1
1507524,Waist,20,40,0,0,0,0,0,1,0,1
1507525,Waist,10,30,0,0,0,0,0,1,1,1
1507527,Waist,22,42,1,1,1,1,1,2,0,0
1507528,Waist,11,31,1,1,1,1,1,2,1,0
1507529,Waist,24,40,0,0,0,0,0,0,0,2
1507530,Waist,24,40,0,1,0,0,0,0,0,1
1507531,Waist,26,42,0,0,0,1,0,2,0,1
1507532,Waist,13,29,0,0,0,2,0,2,1,1
1507533,Waist,26,42,1,0,0,0,0,2,0,1
1507534,Waist,13,29,2,0,0,0,0,2,1,1
1507535,Waist,26,42,-1,0,0,0,2,2,0,1
1507536,Waist,13,29,-1,0,0,0,4,2,1,1
1507537,Waist,26,42,0,1,0,0,0,0,0,2
1507538,Waist,13,29,0,2,0,0,0,0,1,2
1507539,Waist,15,31,1,0,2,0,0,0,2,1
1507540,Waist,26,42,0,0,0,0,0,0,0,1
1507541,Waist,13,29,0,0,0,0,0,0,1,1
1507542,Waist,22,38,0,0,0,0,0,0,0,1
1507543,Waist,11,27,0,0,0,0,0,0,1,1
1507544,Waist,30,46,0,0,0,0,-1,0,0,2
1507545,Waist,15,31,0,0,0,0,-1,0,1,2
1507546,Waist,15,31,0,0,0,0,0,0,2,0
1507547,Waist,16,32,0,3,0,0,0,0,2,0
1507552,Waist,32,48,0,1,0,1,0,2,0,3
1507553,Waist,16,32,0,1,0,1,0,2,1,3
1507554,Waist,28,44,0,1,0,1,0,2,0,3
1507555,Waist,14,30,0,1,0,1,0,2,1,3
1507556,Waist,36,52,1,-2,0,2,0,2,0,1
1507557,Waist,18,34,1,-2,0,3,0,2,1,1
1507558,Waist,32,48,1,-2,0,2,0,2,0,1
1507559,Waist,16,32,1,-2,0,3,0,2,1,1
1507560,Waist,34,50,3,0,0,1,2,2,0,1
1507561,Waist,17,33,4,0,0,1,3,2,1,1
1507564,Waist,36,52,-3,0,0,1,2,0,0,2
1507565,Waist,18,34,-3,0,0,2,3,0,1,2
1507566,Waist,34,50,-1,-1,0,3,0,2,0,1
1507567,Waist,17,33,-1,-1,0,4,0,2,1,1
1507568,Waist,32,48,-1,2,0,0,3,2,0,0
1507569,Waist,16,32,-1,3,0,0,4,2,1,0
1507581,Waist,20,36,1,1,2,1,1,0,0,1
1507582,Waist,10,26,1,1,3,1,1,0,1,1
1507589,Waist,19,35,0,0,0,0,0,2,2,2
1507590,Waist,32,48,2,0,0,0,-2,0,0,1
1507591,Waist,16,32,3,0,0,0,-2,0,1,1
1507592,Waist,28,44,-2,0,0,0,0,0,0,1
1507593,Waist,14,30,-2,0,0,0,0,0,1,1
1507594,Waist,28,44,-2,-1,0,4,0,2,0,2
1507595,Waist,14,30,-2,-1,0,5,0,2,1,2
1507596,Waist,30,46,4,0,0,-2,-1,2,0,1
1507597,Waist,15,31,5,0,0,-2,-1,2,1,1
1507598,Waist,30,46,-2,0,0,0,0,2,0,1
1507599,Waist,15,31,-2,1,1,1,1,2,1,1
1507600,Waist,30,46,0,0,0,0,-2,0,0,2
1507601,Waist,15,31,0,1,0,1,-2,0,1,2
1507602,Waist,30,46,0,-1,0,0,2,2,0,1
1507603,Waist,15,31,0,-1,0,0,3,2,1,1
1507604,Waist,32,48,0,1,0,0,-2,0,0,2
1507605,Waist,16,32,1,2,0,0,-2,0,1,2
1507606,Waist,36,52,0,1,0,0,-2,2,0,1
1507607,Waist,18,34,1,2,0,0,-2,2,1,1
1507608,Waist,34,50,2,-1,0,-1,0,0,0,1
1507609,Waist,17,33,3,-1,0,-1,0,0,1,1
1507610,Waist,38,54,2,-1,0,-1,0,2,0,0
1507611,Waist,19,35,3,-1,0,-1,0,2,1,0
1507612,Waist,32,48,-2,1,2,1,1,0,0,1
1507613,Waist,16,32,-2,2,3,2,2,0,1,1
1507614,Waist,36,52,-2,1,2,1,1,2,0,0
1507615,Waist,18,34,-2,2,3,2,2,2,1,0
1507616,Waist,36,52,-1,-1,4,-1,-1,2,0,1
1507617,Waist,18,34,-1,-1,6,-1,-1,2,1,1
1507618,Waist,40,56,-1,-1,4,-1,-1,2,0,1
1507619,Waist,20,36,-1,-1,6,-1,-1,2,1,1
1507620,Waist,32,48,-1,-1,4,-1,-1,2,0,0
1507621,Waist,16,32,-1,-1,6,-1,-1,2,1,0
1507622,Waist,32,48,-2,0,2,0,0,0,0,1
1507623,Waist,16,32,-2,1,3,1,1,0,1,1
1507626,Waist,36,52,0,-2,0,2,1,2,0,1
1507627,Waist,18,34,0,-2,0,3,1,2,1,1
1507629,Waist,38,54,-2,-2,0,0,0,0,0,3
1507630,Waist,19,35,-2,-2,0,0,0,0,1,3
1507631,Waist,42,58,2,0,0,0,-3,0,0,0
1507632,Waist,21,37,2,0,0,0,-3,0,1,0
1507633,Waist,46,62,2,0,0,0,-3,2,0,0
1507634,Waist,23,39,2,0,0,0,-3,2,1,0
1507635,Waist,44,60,3,0,0,-1,-3,0,0,0
1507636,Waist,22,38,4,0,0,-1,-3,0,1,0
1507637,Waist,44,60,-2,-1,1,2,0,0,0,1
1507638,Waist,22,38,-2,-1,1,3,0,0,1,1
1507639,Waist,40,56,-3,0,0,1,3,0,0,1
1507640,Waist,20,36,-3,0,0,1,4,0,1,1
1507641,Waist,46,62,-3,4,0,1,-1,0,0,1
1507642,Waist,23,39,-3,5,0,1,-1,0,1,1
1507643,Waist,42,58,-3,4,0,1,-1,2,0,0
1507644,Waist,21,37,-3,5,0,1,-1,2,1,0
1507645,Waist,46,62,2,-1,1,-3,0,0,0,2
1507646,Waist,23,39,3,-1,1,-3,0,0,1,2
1507647,Waist,48,64,-1,-3,1,3,0,0,0,0
1507648,Waist,24,40,-1,-3,1,4,0,0,1,0
1507649,Waist,52,68,-1,-3,1,3,0,2,0,0
1507650,Waist,26,42,-1,-3,1,4,0,2,1,0
1507651,Waist,44,60,-1,-3,1,3,0,2,0,0
1507652,Waist,22,38,-1,-3,1,4,0,2,1,0
1507653,Waist,46,62,2,0,1,-3,-1,0,0,2
1507654,Waist,23,39,3,0,1,-3,-1,0,1,2
1507655,Waist,46,62,-3,-1,0,4,0,0,0,1
1507656,Waist,23,39,-3,-1,0,5,0,0,1,1
1507657,Waist,42,58,-3,-1,0,4,0,0,0,0
1507658,Waist,21,37,-3,-1,0,5,0,0,1,0
1507659,Waist,44,60,0,0,0,0,0,0,0,0
1507660,Waist,22,38,0,0,0,0,0,0,1,0
1507661,Waist,40,56,-1,-1,0,0,-1,0,0,2
1507662,Waist,20,36,-1,-1,0,0,-1,0,1,2
1507663,Waist,36,52,-1,-1,0,0,-1,0,0,0
1507664,Waist,18,34,-1,-1,0,0,-1,2,1,0
1507665,Waist,44,60,1,-1,0,-1,0,0,0,0
1507666,Waist,22,38,2,-1,0,-1,0,0,1,0
1507667,Waist,48,64,-1,1,0,-1,0,0,0,3
1507668,Waist,24,40,-1,2,0,-1,0,0,1,3
1507669,Waist,44,60,-1,1,0,-1,0,2,0,0
1507670,Waist,22,38,-1,2,0,-1,0,2,1,0
1507671,Waist,46,62,0,2,0,-1,-1,0,0,2
1507672,Waist,23,39,0,3,0,-1,-1,0,1,2
1507673,Waist,42,58,0,2,0,-1,-1,2,0,0
1507674,Waist,21,37,0,3,0,-1,-1,2,1,0
1507677,Waist,48,64,-1,-1,-1,4,-1,0,0,0
1507678,Waist,24,40,-1,-1,-1,5,-1,0,1,0
1507679,Waist,50,66,2,2,3,-2,-2,0,0,0
1507680,Waist,25,41,3,2,4,-2,-2,0,1,0
1507681,Waist,50,66,2,2,3,-2,-2,0,0,0
1507682,Waist,25,41,3,2,4,-2,-2,0,1,0
1507683,Waist,48,64,2,1,0,1,-1,2,0,0
1507684,Waist,24,40,3,1,0,1,-1,2,1,0
1507685,Waist,44,60,2,1,0,1,-1,2,0,0
1507686,Waist,22,38,3,1,0,1,-1,2,1,0
1507687,Waist,46,62,0,-2,0,3,-1,2,0,2
1507688,Waist,23,39,0,-2,0,4,-1,2,1,2
1507689,Waist,48,64,-2,3,2,0,-2,0,0,1
1507690,Waist,24,40,-2,3,3,0,-2,0,1,1
1507691,Waist,48,64,-2,3,2,0,-2,0,0,1
1507692,Waist,24,40,-2,3,3,0,-2,0,1,1
1507693,Waist,44,60,2,0,-2,0,2,2,0,1
1507694,Waist,22,38,4,0,-2,0,2,2,1,1
1507695,Waist,48,64,3,-1,3,-1,-1,2,0,0
1507696,Waist,24,40,4,-1,3,-1,-1,2,1,0
1507697,Waist,48,64,3,-1,3,-1,-1,1,0,0
1507698,Waist,24,40,4,-1,3,-1,-1,1,1,0
1507699,Waist,44,60,-2,1,0,-2,1,2,0,0
1507700,Waist,22,38,-1,1,0,-2,1,2,1,0
1507701,Waist,46,62,-2,-4,0,3,4,0,0,0
1507702,Waist,23,39,-2,-4,0,3,5,0,1,0
1507703,Waist,50,66,-4,4,1,1,2,0,0,0
1507704,Waist,25,41,-4,5,1,1,2,0,1,0
1507705,Waist,46,62,-4,4,1,1,2,2,0,2
1507706,Waist,23,39,-4,5,1,1,2,2,1,2
1507707,Waist,50,66,3,-2,-3,0,0,0,0,1
1507708,Waist,25,41,4,-2,-3,0,0,0,1,1
1507709,Waist,54,70,3,-2,-3,0,0,0,0,0
1507710,Waist,27,43,4,-2,-3,0,0,0,1,0
1507711,Waist,46,62,3,-2,-3,0,0,2,0,0
1507712,Waist,23,39,4,-2,-3,0,0,2,1,0
1507713,Waist,50,66,2,-1,1,0,-3,0,0,1
1507714,Waist,25,41,3,-1,1,0,-3,0,1,1
1507717,Waist,50,66,-4,0,0,1,4,0,0,0
1507718,Waist,25,41,-4,0,0,1,5,0,1,0
1507719,Waist,54,70,-4,0,0,1,4,2,0,0
1507720,Waist,27,43,-4,0,0,1,5,2,1,0
1507721,Waist,56,72,4,0,1,-4,0,2,0,1
1507722,Waist,28,44,5,0,1,-4,0,2,1,1
1507723,Waist,60,76,4,0,1,-4,0,0,0,1
1507724,Waist,30,46,5,0,1,-4,0,0,1,1
1507725,Waist,48,64,1,-1,0,2,-1,0,0,0
1507726,Waist,24,40,2,-1,0,2,-1,0,1,0
1507727,Waist,52,68,1,-1,0,2,-1,2,0,0
1507728,Waist,26,42,2,-1,0,2,-1,2,1,0
1507729,Waist,44,60,1,-1,0,2,-1,2,0,1
1507730,Waist,22,38,2,-1,0,2,-1,2,1,1
1507731,Waist,56,72,1,0,1,-1,-3,0,0,1
1507732,Waist,28,44,1,1,1,-1,-3,0,1,1
1507733,Waist,40,56,-2,-3,1,1,1,0,0,3
1507734,Waist,20,36,-2,-2,1,1,1,0,1,3
1507735,Waist,56,72,2,2,0,-1,0,0,0,2
1507736,Waist,28,44,3,2,0,-1,0,0,1,2
1507738,Waist,64,80,3,0,-2,-4,-1,0,0,1
1507739,Waist,32,48,4,0,-2,-4,-1,0,1,1
1507740,Waist,50,66,3,3,3,3,3,0,0,0
1507741,Waist,25,41,3,3,4,3,3,0,1,0
1507742,Waist,50,66,0,0,0,0,0,0,0,1
1507743,Waist,25,41,0,0,0,0,0,2,1,1
1507744,Waist,54,70,0,0,0,0,0,2,0,1
1507745,Waist,27,43,0,0,0,0,0,2,1,1
1507746,Waist,48,64,0,0,0,0,0,0,0,1
1507747,Waist,24,40,0,0,0,0,0,0,1,1
1507748,Waist,48,64,0,0,0,0,0,0,0,1
1507749,Waist,24,40,0,0,0,0,0,0,1,1
1507754,Waist,48,62,0,0,0,0,0,0,0,0
1507755,Waist,24,38,1,1,1,1,1,0,1,0
1507756,Waist,54,68,-2,0,4,0,0,0,0,1
1507757,Waist,27,41,-2,0,5,0,0,0,1,1
1507758,Waist,60,74,-1,-3,-1,2,1,2,0,1
1507759,Waist,30,44,-1,-3,-1,2,1,2,1,1
1507760,Waist,56,70,-1,-3,-1,2,1,2,0,1
1507761,Waist,28,42,-1,-3,-1,2,1,2,1,1
1507766,Waist,56,70,-2,-2,4,-2,-2,0,0,0
1507767,Waist,28,42,-2,-2,5,-2,-2,0,1,0
1507768,Waist,60,74,1,-2,3,-2,2,0,0,1
1507769,Waist,30,44,3,-2,3,-2,2,0,1,1
1507770,Waist,56,70,1,-2,3,-2,2,2,0,0
1507771,Waist,28,42,3,-2,3,-2,2,2,1,0
1507772,Waist,60,74,-3,-2,5,4,-2,0,0,0
1507773,Waist,30,44,-3,-2,6,4,-2,0,1,0
1507774,Waist,58,72,4,-2,-4,0,0,0,0,2
1507775,Waist,29,43,5,-2,-4,0,0,0,1,2
1507776,Waist,62,76,4,-2,-4,0,0,0,0,2
1507777,Waist,31,45,5,-2,-4,0,0,0,1,2
1507778,Waist,54,68,4,-2,-4,0,0,2,0,0
1507779,Waist,27,41,5,-2,-4,0,0,2,1,0
1507780,Waist,58,72,-3,4,-2,2,-1,0,0,0
1507781,Waist,29,43,-3,5,-2,2,-1,0,1,0
1507782,Waist,54,68,-3,4,-2,2,-1,2,0,0
1507783,Waist,27,41,-3,5,-2,2,-1,2,1,0
1507784,Waist,58,72,0,4,1,-1,-4,0,0,1
1507785,Waist,29,43,0,5,1,-1,-4,0,1,0
1507786,Waist,62,76,0,4,1,-1,-4,0,0,0
1507787,Waist,31,45,0,5,1,-1,-4,0,1,0
1507788,Waist,50,64,0,-3,-1,2,1,2,0,0
1507789,Waist,25,39,0,-2,-1,2,1,2,1,0
1507790,Waist,58,72,0,3,2,-2,-3,2,0,0
1507791,Waist,29,43,0,4,2,-2,-3,2,1,0
1507792,Waist,66,80,-3,-1,2,1,3,2,0,0
1507793,Waist,33,47,-3,-1,2,1,4,2,1,0
1507794,Waist,60,74,3,1,-1,-3,0,2,0,2
1507795,Waist,30,44,4,1,-1,-3,0,2,1,2
1507796,Waist,60,74,4,0,0,-4,-1,0,0,0
1507797,Waist,30,44,6,0,0,-4,-1,0,1,0
1507798,Waist,60,74,-2,-1,-2,2,2,0,0,1
1507799,Waist,30,44,-2,-1,-2,3,2,0,1,1
1507800,Waist,64,78,-2,-1,-2,2,2,0,0,1
1507801,Waist,32,46,-2,-1,-2,3,2,0,1,1
1507802,Waist,56,70,-2,-1,-2,2,2,2,0,1
1507803,Waist,28,42,-2,-1,-2,3,2,2,1,1
1507804,Waist,60,74,2,-3,0,0,-2,2,0,2
1507805,Waist,30,44,4,-3,0,0,-2,2,1,2
1507806,Waist,66,80,-3,1,1,2,-2,0,0,1
1507807,Waist,33,47,-2,1,1,2,-2,0,1,1
1507808,Waist,60,74,2,-3,-2,0,0,0,0,0
1507809,Waist,30,44,4,-3,-2,0,0,0,1,0
1507810,Waist,64,78,2,-3,-2,0,0,0,0,0
1507811,Waist,32,46,4,-3,-2,0,0,0,1,0
1507812,Waist,56,70,2,-3,-2,0,0,2,0,0
1507813,Waist,28,42,4,-3,-2,0,0,2,1,0
1507814,Waist,64,78,-1,3,2,-1,0,0,0,1
1507815,Waist,32,46,-1,4,2,-1,0,0,1,1
1507816,Waist,60,74,-1,3,2,-1,0,2,0,0
1507817,Waist,30,44,-1,4,2,-1,0,2,1,0
1507818,Waist,62,76,2,0,0,-4,-2,0,0,0
1507819,Waist,31,45,2,0,0,-3,-2,0,1,0
1507820,Waist,66,80,2,0,0,-4,-2,0,0,3
1507821,Waist,33,47,2,0,0,-3,-2,0,1,3
1507822,Waist,66,80,2,3,2,1,-5,0,0,1
1507823,Waist,33,47,2,3,2,1,-4,0,1,1
1507824,Waist,66,80,0,-4,-4,0,0,0,0,2
1507825,Waist,33,47,0,-3,-4,0,0,0,1,2
1507826,Waist,50,64,0,0,0,0,0,0,0,1
1507827,Waist,25,39,0,0,0,0,0,2,1,1
1507828,Waist,50,64,0,0,0,0,0,0,0,1
1507829,Waist,25,39,0,0,0,0,0,1,1,1
1507830,Waist,50,64,0,0,0,0,0,2,0,1
1507831,Waist,25,39,0,0,0,0,0,2,1,1
1507832,Waist,50,64,0,0,0,0,0,2,0,1
1507833,Waist,25,39,0,0,0,0,0,2,1,1
1507834,Waist,50,64,0,0,0,0,0,0,0,1
1507835,Waist,25,39,0,0,0,0,0,1,1,1
1507836,Waist,50,64,0,0,0,0,0,1,0,3
1507837,Waist,25,39,0,0,0,0,0,1,1,3
1507838,Waist,50,64,0,0,0,0,0,0,0,1
1507839,Waist,25,39,0,0,0,0,0,0,1,1
1507840,Waist,15,29,0,0,0,0,0,0,2,3
1507843,Waist,50,64,0,0,0,0,0,1,0,1
