_id,parent_id,wtype,creation_cost,upgrade_cost,attack,max_attack,element,element_attack,element_2,element_2_attack,awaken,awaken_attack,defense,sharpness,affinity,horn_notes,shelling_type,phial,charges,coatings,recoil,reload_speed,rapid_fire,deviation,ammo,special_ammo,num_slots,tree_depth,final
73731,73730,Great Sword,0,144000,220,0,,0,,0,,0,0,10.5.8.10.2.0 10.5.8.10.2.2 10.5.8.10.2.5,0,,,,,,,,,,,,1,0,1
73985,73475,Great Sword,15000,100000,150,0,Water,23,,0,,0,0,7.4.5.4.0.0 7.4.5.6.0.0 7.4.5.9.0.0,0,,,,,,,,,,,,1,0,0
73986,73985,Great Sword,0,110000,170,0,Water,25,,0,,0,0,7.4.5.9.0.0 7.4.5.11.0.0 7.4.5.14.0.0,0,,,,,,,,,,,,1,0,0
73987,73986,Great Sword,0,120000,180,0,Water,28,,0,,0,0,6.3.9.12.0.0 6.3.9.14.0.0 6.3.9.14.3.0,0,,,,,,,,,,,,1,0,0
73988,73987,Great Sword,0,130000,220,0,Water,30,,0,,0,0,6.3.15.10.1.0 6.3.15.10.3.0 6.3.15.10.3.3,0,,,,,,,,,,,,1,0,1
74241,73986,Great Sword,0,120000,150,0,Water,60,,0,,0,0,12.2.4.9.3.0 12.2.4.9.5.0 12.2.4.9.8.0,0,,,,,,,,,,,,2,0,0
74242,74241,Great Sword,0,132000,160,0,Water,65,,0,,0,0,5.3.13.10.4.0 5.3.13.10.6.0 5.3.13.10.8.1,0,,,,,,,,,,,,2,0,0
74243,74242,Great Sword,0,144000,170,0,Water,68,,0,,0,0,5.7.8.10.5.0 5.7.8.10.7.0 5.7.8.10.8.2,0,,,,,,,,,,,,2,0,1
74497,73474,Great Sword,3000,2000,120,0,,0,,0,,0,0,8.4.11.2.0.0 8.4.11.4.0.0 8.4.11.7.0.0,0,,,,,,,,,,,,1,0,0
74498,74497,Great Sword,0,4000,130,0,,0,,0,,0,0,6.5.11.3.0.0 6.5.11.5.0.0 6.5.11.8.0.0,0,,,,,,,,,,,,1,0,0
74499,74498,Great Sword,0,6000,140,0,,0,,0,,0,0,7.3.10.5.0.0 7.3.10.7.0.0 7.3.10.9.1.0,0,,,,,,,,,,,,1,0,0
74500,74499,Great Sword,0,26000,180,0,,0,,0,,0,0,10.4.7.7.2.0 10.4.7.7.4.0 10.4.7.7.7.0,0,,,,,,,,,,,,2,0,0
74501,74500,Great Sword,0,28000,220,0,,0,,0,,0,0,9.7.8.8.3.0 9.7.8.8.5.0 9.7.8.8.6.2,0,,,,,,,,,,,,2,0,1
74753,74497,Great Sword,3300,2200,100,0,Poison,18,,0,,0,0,5.7.8.5.0.0 5.7.8.7.0.0 5.7.8.10.0.0,0,,,,,,,,,,,,0,0,0
74754,74753,Great Sword,0,4400,110,0,Poison,20,,0,,0,0,6.4.9.6.0.0 6.4.9.8.0.0 6.4.9.11.0.0,0,,,,,,,,,,,,0,0,0
74755,74754,Great Sword,0,26400,140,0,Poison,22,,0,,0,0,4.4.9.8.0.0 4.4.9.10.0.0 4.4.9.13.0.0,0,,,,,,,,,,,,1,0,0
74756,74755,Great Sword,0,28600,170,0,Poison,25,,0,,0,0,6.3.10.9.2.0 6.3.10.9.4.0 6.3.10.9.7.0,0,,,,,,,,,,,,2,0,0
74757,74756,Great Sword,0,30800,210,0,Poison,28,,0,,0,0,9.4.11.7.4.0 9.4.11.7.6.0 9.4.11.7.6.3,0,,,,,,,,,,,,2,0,1
75009,74755,Great Sword,0,150000,180,0,,0,,0,,0,0,6.4.12.8.0.0 6.4.12.10.0.0 6.4.12.10.3.0,5,,,,,,,,,,,,1,0,0
75010,75009,Great Sword,0,165000,200,0,,0,,0,,0,0,8.4.11.10.2.0 8.4.11.10.4.0 8.4.11.10.6.1,5,,,,,,,,,,,,1,0,0
75011,75010,Great Sword,0,180000,220,0,,0,,0,,0,0,7.4.12.9.3.0 7.4.12.9.5.0 7.4.12.9.6.2,5,,,,,,,,,,,,1,0,1
75265,74499,Great Sword,0,4000,140,0,,0,,0,,0,0,7.3.10.9.1.0 7.3.10.9.3.0 7.3.10.9.6.0,-25,,,,,,,,,,,,0,0,0
75266,75265,Great Sword,0,44000,180,0,,0,,0,,0,0,6.3.10.9.2.0 6.3.10.9.4.0 6.3.10.9.7.0,-20,,,,,,,,,,,,0,0,0
75267,75266,Great Sword,0,48000,200,0,,0,,0,,0,0,5.3.13.10.4.0 5.3.13.10.6.0 5.3.13.10.8.1,-20,,,,,,,,,,,,1,0,0
75268,75267,Great Sword,0,52000,220,0,,0,,0,,0,0,7.4.12.9.6.2 7.4.12.9.6.2 7.4.12.9.6.2,-15,,,,,,,,,,,,1,0,1
75521,75265,Great Sword,6000,4000,130,0,Blastblight,15,,0,,0,0,5.4.12.9.0.0 5.4.12.11.0.0 5.4.12.12.2.0,0,,,,,,,,,,,,0,0,0
75522,75521,Great Sword,0,44000,150,0,Blastblight,16,,0,,0,0,6.3.9.12.0.0 6.3.9.14.0.0 6.3.9.14.3.0,0,,,,,,,,,,,,0,0,0
75523,75522,Great Sword,0,48000,170,0,Blastblight,18,,0,,0,0,5.2.10.13.0.0 5.2.10.15.0.0 5.2.10.15.3.0,0,,,,,,,,,,,,0,0,0
75524,75523,Great Sword,0,52000,200,0,Blastblight,20,,0,,0,0,6.3.10.10.1.0 6.3.10.10.3.0 6.3.10.10.6.0,0,,,,,,,,,,,,0,0,0
75525,75524,Great Sword,0,56000,210,0,Blastblight,23,,0,,0,0,8.4.11.10.2.0 8.4.11.10.4.0 8.4.11.10.6.1,0,,,,,,,,,,,,0,0,1
75777,75523,Great Sword,0,150000,170,0,Blastblight,30,,0,,0,0,9.7.8.8.3.0 9.7.8.8.5.0 9.7.8.8.6.2,0,,,,,,,,,,,,1,0,0
75778,75777,Great Sword,0,165000,180,0,Blastblight,32,,0,,0,0,6.5.11.9.4.0 6.5.11.9.6.0 6.5.11.9.6.3,0,,,,,,,,,,,,1,0,0
75779,75778,Great Sword,0,180000,190,0,Blastblight,35,,0,,0,0,10.3.8.9.5.0 10.3.8.9.5.2 10.3.8.9.5.5,0,,,,,,,,,,,,1,0,1
76033,74499,Great Sword,13500,90000,180,0,,0,,0,,0,0,18.2.5.0.0.0 18.2.6.1.0.0 18.2.6.4.0.0,-5,,,,,,,,,,,,1,0,0
76034,76033,Great Sword,0,99000,190,0,,0,,0,,0,0,20.1.2.2.0.0 20.1.2.4.0.0 20.1.2.7.0.0,-5,,,,,,,,,,,,1,0,0
76035,76034,Great Sword,0,108000,210,0,,0,,0,,0,0,10.7.3.5.0.0 10.7.3.7.0.0 10.7.3.10.0.0,-5,,,,,,,,,,,,1,0,0
76036,76035,Great Sword,0,117000,240,0,,0,,0,,0,0,12.2.4.7.0.0 12.2.4.9.0.0 12.2.4.9.3.0,-5,,,,,,,,,,,,1,0,1
76289,72194,Great Sword,1500,1000,90,0,,0,,0,,0,0,3.7.10.0.0.0 3.7.12.0.0.0 3.7.15.0.0.0,0,,,,,,,,,,,,1,0,0
76290,76289,Great Sword,0,2000,110,0,,0,,0,,0,0,7.6.12.0.0.0 7.6.14.0.0.0 7.6.17.0.0.0,0,,,,,,,,,,,,1,0,0
76291,76290,Great Sword,0,3000,130,0,,0,,0,,0,0,9.7.12.2.0.0 9.7.12.4.0.0 9.7.12.4.3.0,0,,,,,,,,,,,,1,0,0
76292,76291,Great Sword,0,13000,150,0,,0,,0,,0,0,7.6.18.3.1.0 7.6.18.3.3.0 7.6.18.3.4.2,0,,,,,,,,,,,,1,0,0
76293,76292,Great Sword,0,14000,190,0,,0,,0,,0,0,10.8.12.3.2.0 10.8.12.3.4.0 10.8.12.3.4.3,0,,,,,,,,,,,,1,0,1
76545,76290,Great Sword,0,1700,110,0,Water,10,,0,,0,0,6.5.11.3.0.0 6.5.11.5.0.0 6.5.11.8.0.0,0,,,,,,,,,,,,1,0,0
76546,76545,Great Sword,0,3400,130,0,Water,12,,0,,0,0,5.7.8.5.0.0 5.7.8.7.0.0 5.7.8.10.0.0,0,,,,,,,,,,,,2,0,0
76547,76546,Great Sword,0,20400,150,0,Water,17,,0,,0,0,6.4.12.8.0.0 6.4.12.10.0.0 6.4.12.10.3.0,0,,,,,,,,,,,,2,0,0
76548,76547,Great Sword,0,22100,180,0,Water,20,,0,,0,0,6.3.15.10.1.0 6.3.15.10.3.0 6.3.15.10.3.3,0,,,,,,,,,,,,2,0,0
76549,76548,Great Sword,0,23800,220,0,Water,24,,0,,0,0,11.5.6.12.1.0 11.5.6.12.2.1 11.5.6.12.2.4,0,,,,,,,,,,,,2,0,1
76801,76289,Great Sword,0,1400,90,0,Ice,20,,0,,0,0,7.4.5.4.0.0 7.4.5.6.0.0 7.4.5.9.0.0,0,,,,,,,,,,,,0,0,0
76802,76801,Great Sword,0,2800,100,0,Ice,25,,0,,0,0,6.4.5.5.0.0 6.4.5.7.0.0 6.4.5.10.0.0,0,,,,,,,,,,,,0,0,0
76803,76802,Great Sword,0,4200,130,0,Ice,30,,0,,0,0,7.6.4.8.0.0 7.6.4.10.0.0 7.6.4.13.0.0,0,,,,,,,,,,,,0,0,0
76804,76803,Great Sword,0,18200,140,0,Ice,33,,0,,0,0,6.3.10.10.1.0 6.3.10.10.3.0 6.3.10.10.6.0,0,,,,,,,,,,,,0,0,0
76805,76804,Great Sword,0,19600,180,0,Ice,36,,0,,0,0,8.4.11.10.2.0 8.4.11.10.4.0 8.4.11.10.6.1,0,,,,,,,,,,,,0,0,0
76806,76805,Great Sword,0,21000,200,0,Ice,40,,0,,0,0,6.5.11.9.4.0 6.5.11.9.6.0 6.5.11.9.6.3,0,,,,,,,,,,,,0,0,1
77057,72194,Great Sword,1650,1100,100,0,,0,,0,,0,8,9.6.5.0.0.0 9.6.7.0.0.0 9.6.10.0.0.0,0,,,,,,,,,,,,0,0,0
77058,77057,Great Sword,0,2200,110,0,,0,,0,,0,8,6.3.15.1.0.0 6.3.15.3.0.0 6.3.15.6.0.0,0,,,,,,,,,,,,0,0,0
77059,77058,Great Sword,0,13200,150,0,,0,,0,,0,10,3.7.16.4.0.0 3.7.16.6.0.0 3.7.16.7.1.1,0,,,,,,,,,,,,0,0,0
77060,77059,Great Sword,0,14300,170,0,,0,,0,,0,10,7.6.18.3.1.0 7.6.18.3.3.0 7.6.18.3.4.2,0,,,,,,,,,,,,0,0,0
77061,77060,Great Sword,0,15400,200,0,,0,,0,,0,15,9.8.12.4.2.0 9.8.12.4.4.0 9.8.12.4.5.2,0,,,,,,,,,,,,0,0,1
77313,77057,Great Sword,0,1700,110,0,,0,,0,,0,10,7.6.7.0.0.0 7.6.9.0.0.0 7.6.12.0.0.0,0,,,,,,,,,,,,1,0,0
77314,77313,Great Sword,0,3400,130,0,,0,,0,,0,15,6.5.11.3.0.0 6.5.11.5.0.0 6.5.11.8.0.0,0,,,,,,,,,,,,1,0,0
77315,77314,Great Sword,0,20400,150,0,,0,,0,,0,20,10.4.7.7.2.0 10.4.7.7.4.0 10.4.7.7.7.0,0,,,,,,,,,,,,2,0,0
77316,77315,Great Sword,0,22100,190,0,,0,,0,,0,20,9.7.8.8.3.0 9.7.8.8.5.0 9.7.8.8.6.2,0,,,,,,,,,,,,2,0,0
77317,77316,Great Sword,0,23800,210,0,,0,,0,,0,25,6.5.11.9.4.0 6.5.11.9.6.0 6.5.11.9.6.3,0,,,,,,,,,,,,2,0,1
77569,77313,Great Sword,0,2400,110,0,,0,,0,,0,0,2.4.10.9.0.0 2.4.10.11.0.0 2.4.10.13.1.0,0,,,,,,,,,,,,0,0,0
77570,77569,Great Sword,0,4800,130,0,,0,,0,,0,0,5.2.10.13.0.0 5.2.10.15.0.0 5.2.10.15.3.0,0,,,,,,,,,,,,1,0,0
77571,77570,Great Sword,0,28800,170,0,,0,,0,,0,0,10.7.3.12.3.0 10.7.3.12.5.0 10.7.3.12.7.1,0,,,,,,,,,,,,1,0,0
77572,77571,Great Sword,0,31200,190,0,,0,,0,,0,0,7.4.5.15.4.0 7.4.5.15.6.0 7.4.5.15.7.2,0,,,,,,,,,,,,1,0,0
77573,77572,Great Sword,0,33600,220,0,,0,,0,,0,0,4.6.8.12.5.0 4.6.8.12.7.0 4.6.8.12.7.3,0,,,,,,,,,,,,1,0,1
77825,0,Great Sword,1650,0,70,0,,0,,0,,0,0,6.5.4.0.0.0 6.5.6.0.0.0 6.5.9.0.0.0,0,,,,,,,,,,,,1,0,0
77826,77825,Great Sword,0,2200,80,0,,0,,0,,0,0,8.7.4.1.0.0 8.7.4.3.0.0 8.7.4.6.0.0,0,,,,,,,,,,,,1,0,0
77827,77826,Great Sword,0,3300,90,0,,0,,0,,0,0,4.6.8.7.0.0 4.6.8.9.0.0 4.6.8.12.0.0,0,,,,,,,,,,,,2,0,0
77828,77827,Great Sword,0,4400,100,0,,0,,0,,0,0,7.4.5.9.0.0 7.4.5.11.0.0 7.4.5.14.0.0,0,,,,,,,,,,,,3,0,0
77829,77828,Great Sword,0,15400,150,0,,0,,0,,0,0,9.2.9.10.0.0 9.2.9.12.0.0 9.2.9.13.2.0,0,,,,,,,,,,,,3,0,0
77830,77829,Great Sword,0,16500,230,0,,0,,0,,0,0,4.6.8.12.0.0 4.6.8.12.2.0 4.6.8.12.5.0,0,,,,,,,,,,,,3,0,1
78081,77826,Great Sword,0,1200,80,0,Paralysis,20,,0,,0,0,9.7.4.0.0.0 9.7.6.0.0.0 9.7.8.1.0.0,0,,,,,,,,,,,,1,0,0
78082,78081,Great Sword,0,2400,90,0,Paralysis,25,,0,,0,0,7.6.4.3.0.0 7.6.4.5.0.0 7.6.4.8.0.0,0,,,,,,,,,,,,1,0,0
78083,78082,Great Sword,0,3600,110,0,Paralysis,28,,0,,0,0,5.7.8.5.0.0 5.7.8.7.0.0 5.7.8.10.0.0,0,,,,,,,,,,,,2,0,0
78084,78083,Great Sword,0,15600,130,0,Paralysis,32,,0,,0,0,4.6.8.7.0.0 4.6.8.9.0.0 4.6.8.12.0.0,0,,,,,,,,,,,,2,0,0
78085,78084,Great Sword,0,16800,150,0,Paralysis,36,,0,,0,0,5.7.8.10.0.0 5.7.8.10.2.0 5.7.8.10.5.0,0,,,,,,,,,,,,2,0,0
78086,78085,Great Sword,0,18000,170,0,Paralysis,38,,0,,0,0,20.1.2.11.1.0 20.1.2.11.3.0 20.1.2.11.5.1,0,,,,,,,,,,,,2,0,1
78337,77826,Great Sword,0,1300,80,0,Poison,20,,0,,0,0,9.7.4.0.0.0 9.7.6.0.0.0 9.7.8.1.0.0,0,,,,,,,,,,,,0,0,0
78338,78337,Great Sword,0,2600,90,0,Poison,22,,0,,0,0,7.6.4.3.0.0 7.6.4.5.0.0 7.6.4.8.0.0,0,,,,,,,,,,,,0,0,0
78339,78338,Great Sword,0,3900,110,0,Poison,24,,0,,0,0,7.4.5.4.0.0 7.4.5.6.0.0 7.4.5.9.0.0,0,,,,,,,,,,,,0,0,0
78340,78339,Great Sword,0,16900,140,0,Poison,28,,0,,0,0,6.3.9.12.0.0 6.3.9.14.0.0 6.3.9.14.3.0,0,,,,,,,,,,,,0,0,0
78341,78340,Great Sword,0,18200,170,0,Poison,30,,0,,0,0,7.4.5.14.0.0 7.4.5.15.1.0 7.4.5.15.4.0,0,,,,,,,,,,,,0,0,0
78342,78341,Great Sword,0,19500,220,0,Poison,35,,0,,0,0,7.3.4.16.0.0 7.3.4.16.2.0 7.3.4.16.5.0,0,,,,,,,,,,,,0,0,1
78593,78338,Great Sword,0,1300,90,0,Poison,40,,0,,0,0,4.6.8.2.0.0 4.6.8.4.0.0 4.6.8.7.0.0,0,,,,,,,,,,,,1,0,0
78594,78593,Great Sword,0,2600,120,0,Poison,45,,0,,0,0,6.4.5.5.0.0 6.4.5.7.0.0 6.4.5.10.0.0,0,,,,,,,,,,,,1,0,0
78595,78594,Great Sword,0,15600,130,0,Poison,50,,0,,0,0,4.6.8.7.0.0 4.6.8.9.0.0 4.6.8.12.0.0,0,,,,,,,,,,,,1,0,0
78596,78595,Great Sword,0,16900,150,0,Poison,60,,0,,0,0,7.3.10.9.1.0 7.3.10.9.3.0 7.3.10.9.6.0,0,,,,,,,,,,,,1,0,0
78597,78596,Great Sword,0,18200,180,0,Poison,70,,0,,0,0,18.2.6.7.2.0 18.2.6.7.4.0 18.2.6.7.5.2,0,,,,,,,,,,,,1,0,1
78849,77825,Great Sword,0,1150,70,0,Ice,10,,0,,0,0,7.3.5.0.0.0 7.3.7.0.0.0 7.3.10.0.0.0,0,,,,,,,,,,,,0,0,0
78850,78849,Great Sword,0,2300,80,0,Ice,14,,0,,0,0,8.5.7.0.0.0 8.5.9.0.0.0 8.5.12.0.0.0,0,,,,,,,,,,,,2,0,0
78851,78850,Great Sword,0,3450,140,0,Ice,18,,0,,0,0,7.4.5.4.0.0 7.4.5.6.0.0 7.4.5.9.0.0,0,,,,,,,,,,,,2,0,0
78852,78851,Great Sword,0,14950,150,0,Ice,20,,0,,0,0,6.4.5.10.0.0 6.4.5.12.0.0 6.4.5.15.0.0,0,,,,,,,,,,,,2,0,0
78853,78852,Great Sword,0,16100,170,0,Ice,25,,0,,0,0,7.5.7.10.1.0 7.5.7.10.3.0 7.5.7.10.5.1,0,,,,,,,,,,,,2,0,0
78854,78853,Great Sword,0,17250,210,0,Ice,28,,0,,0,0,8.4.11.10.2.0 8.4.11.10.4.0 8.4.11.10.6.1,0,,,,,,,,,,,,2,0,1
79105,77827,Great Sword,2250,1500,90,0,Fire,18,,0,,0,0,4.6.8.2.0.0 4.6.8.4.0.0 4.6.8.7.0.0,10,,,,,,,,,,,,0,0,0
79106,79105,Great Sword,0,3000,100,0,Fire,20,,0,,0,0,2.4.10.4.0.0 2.4.10.6.0.0 2.4.10.9.0.0,10,,,,,,,,,,,,0,0,0
79107,79106,Great Sword,0,4500,130,0,Fire,23,,0,,0,0,4.4.9.8.0.0 4.4.9.10.0.0 4.4.9.13.0.0,10,,,,,,,,,,,,2,0,0
79108,79107,Great Sword,0,19500,150,0,Fire,26,,0,,0,0,5.7.8.10.0.0 5.7.8.10.2.0 5.7.8.10.5.0,10,,,,,,,,,,,,2,0,0
79109,79108,Great Sword,0,21000,180,0,Fire,28,,0,,0,0,15.2.8.9.1.0 15.2.8.9.3.0 15.2.8.9.4.2,10,,,,,,,,,,,,2,0,0
79110,79109,Great Sword,0,22500,210,0,Fire,30,,0,,0,0,11.5.6.12.1.0 11.5.6.12.2.1 11.5.6.12.2.4,10,,,,,,,,,,,,2,0,1
79361,79106,Great Sword,0,2600,120,0,,0,,0,,0,0,8.1.10.6.0.0 8.1.10.8.0.0 8.1.10.11.0.0,20,,,,,,,,,,,,0,0,0
79362,79361,Great Sword,0,5200,130,0,,0,,0,,0,0,4.4.9.8.0.0 4.4.9.10.0.0 4.4.9.13.0.0,20,,,,,,,,,,,,1,0,0
79363,79362,Great Sword,0,31200,140,0,,0,,0,,0,0,5.4.12.9.0.0 5.4.12.11.0.0 5.4.12.12.2.0,20,,,,,,,,,,,,1,0,0
79364,79363,Great Sword,0,33800,160,0,,0,,0,,0,0,7.4.12.9.3.0 7.4.12.9.5.0 7.4.12.9.6.2,20,,,,,,,,,,,,2,0,0
79365,79364,Great Sword,0,36400,200,0,,0,,0,,0,0,3.3.17.8.4.0 3.3.17.8.4.2 3.3.17.8.4.5,20,,,,,,,,,,,,2,0,1
79617,79363,Great Sword,0,130000,170,0,,0,,0,,0,0,10.7.8.4.1.0 10.7.8.4.3.0 10.7.8.4.5.1,25,,,,,,,,,,,,3,0,0
79618,79617,Great Sword,0,143000,180,0,,0,,0,,0,0,9.7.12.4.3.0 9.7.12.4.5.0 9.7.12.4.6.2,25,,,,,,,,,,,,3,0,0
79619,79618,Great Sword,0,156000,190,0,,0,,0,,0,0,8.10.6.7.4.0 8.10.6.7.5.1 8.10.6.7.5.4,25,,,,,,,,,,,,3,0,1
79873,79106,Great Sword,0,2000,90,0,Sleep,15,,0,,0,0,4.4.9.3.0.0 4.4.9.5.0.0 4.4.9.8.0.0,0,,,,,,,,,,,,0,0,0
79874,79873,Great Sword,0,4000,110,0,Sleep,16,,0,,0,0,6.4.9.6.0.0 6.4.9.8.0.0 6.4.9.11.0.0,0,,,,,,,,,,,,1,0,0
79875,79874,Great Sword,0,6000,120,0,Sleep,17,,0,,0,0,2.4.10.9.0.0 2.4.10.11.0.0 2.4.10.13.1.0,0,,,,,,,,,,,,1,0,0
79876,79875,Great Sword,0,26000,140,0,Sleep,18,,0,,0,0,2.4.10.13.1.0 2.4.10.13.3.0 2.4.10.13.6.0,0,,,,,,,,,,,,1,0,0
79877,79876,Great Sword,0,28000,160,0,Sleep,19,,0,,0,0,5.4.12.12.2.0 5.4.12.12.4.0 5.4.12.12.6.1,0,,,,,,,,,,,,1,0,0
79878,79877,Great Sword,0,30000,180,0,Sleep,20,,0,,0,0,5.2.10.15.3.0 5.2.10.15.5.0 5.2.10.15.6.2,0,,,,,,,,,,,,1,0,1
80129,0,Great Sword,4500,0,120,0,Thunder,25,,0,,0,0,4.6.8.7.0.0 4.6.8.9.0.0 4.6.8.12.0.0,15,,,,,,,,,,,,1,0,0
80130,80129,Great Sword,0,6000,130,0,Thunder,28,,0,,0,0,2.4.10.9.0.0 2.4.10.11.0.0 2.4.10.13.1.0,15,,,,,,,,,,,,1,0,0
80131,80130,Great Sword,0,36000,150,0,Thunder,30,,0,,0,0,7.8.3.11.1.0 7.8.3.11.3.0 7.8.3.11.5.1,20,,,,,,,,,,,,1,0,0
80132,80131,Great Sword,0,39000,160,0,Thunder,32,,0,,0,0,6.3.9.14.3.0 6.3.9.14.4.1 6.3.9.14.4.4,20,,,,,,,,,,,,1,0,0
80133,80132,Great Sword,0,42000,170,0,Thunder,36,,0,,0,0,6.4.9.12.3.1 6.4.9.12.3.3 6.4.9.12.3.6,20,,,,,,,,,,,,1,0,0
80134,80133,Great Sword,0,45000,180,0,Thunder,38,,0,,0,0,7.5.7.10.5.1 7.5.7.10.5.3 7.5.7.10.5.6,20,,,,,,,,,,,,1,0,1
80385,0,Great Sword,4500,0,140,0,Ice,14,,0,,0,0,5.7.8.5.0.0 5.7.8.7.0.0 5.7.8.10.0.0,-20,,,,,,,,,,,,1,0,0
80386,80385,Great Sword,0,6000,150,0,Ice,16,,0,,0,0,6.3.10.6.0.0 6.3.10.8.0.0 6.3.10.10.1.0,-20,,,,,,,,,,,,1,0,0
80387,80386,Great Sword,0,36000,170,0,Ice,18,,0,,0,0,13.2.7.8.0.0 13.2.7.9.1.0 13.2.7.9.4.0,-20,,,,,,,,,,,,1,0,0
80388,80387,Great Sword,0,39000,190,0,Ice,20,,0,,0,0,7.3.10.9.1.0 7.3.10.9.3.0 7.3.10.9.6.0,-20,,,,,,,,,,,,1,0,0
80389,80388,Great Sword,0,42000,210,0,Ice,23,,0,,0,0,3.6.16.8.2.0 3.6.16.8.4.0 3.6.16.8.7.0,-20,,,,,,,,,,,,1,0,0
80390,80389,Great Sword,0,45000,230,0,Ice,25,,0,,0,0,7.4.12.9.3.0 7.4.12.9.5.0 7.4.12.9.6.2,-20,,,,,,,,,,,,1,0,1
80641,0,Great Sword,4500,0,130,0,Water,25,,0,,0,0,7.3.4.6.0.0 7.3.4.8.0.0 7.3.4.11.0.0,0,,,,,,,,,,,,1,0,0
80642,80641,Great Sword,0,6000,140,0,Water,28,,0,,0,0,7.6.4.8.0.0 7.6.4.10.0.0 7.6.4.13.0.0,0,,,,,,,,,,,,1,0,0
80643,80642,Great Sword,0,36000,150,0,Water,32,,0,,0,0,5.7.8.10.0.0 5.7.8.10.2.0 5.7.8.10.5.0,10,,,,,,,,,,,,1,0,0
80644,80643,Great Sword,0,39000,170,0,Water,34,,0,,0,0,11.10.5.6.3.0 11.10.5.6.5.0 11.10.5.6.5.3,10,,,,,,,,,,,,1,0,0
80645,80644,Great Sword,0,42000,190,0,Water,36,,0,,0,0,6.4.12.10.3.0 6.4.12.10.4.1 6.4.12.10.4.4,10,,,,,,,,,,,,1,0,0
80646,80645,Great Sword,0,45000,200,0,Water,38,,0,,0,0,3.3.17.8.4.0 3.3.17.8.4.2 3.3.17.8.4.5,10,,,,,,,,,,,,1,0,1
80897,0,Great Sword,4500,0,130,0,Fire,25,,0,,0,0,6.4.9.6.0.0 6.4.9.8.0.0 6.4.9.11.0.0,0,,,,,,,,,,,,1,0,0
80898,80897,Great Sword,0,6000,140,0,Fire,28,,0,,0,0,4.4.9.8.0.0 4.4.9.10.0.0 4.4.9.13.0.0,0,,,,,,,,,,,,1,0,0
80899,80898,Great Sword,0,36000,160,0,Fire,30,,0,,0,0,9.2.9.10.0.0 9.2.9.12.0.0 9.2.9.13.2.0,0,,,,,,,,,,,,1,0,0
80900,80899,Great Sword,0,39000,180,0,Fire,32,,0,,0,0,6.3.10.9.2.0 6.3.10.9.4.0 6.3.10.9.7.0,0,,,,,,,,,,,,1,0,0
80901,80900,Great Sword,0,42000,200,0,Fire,34,,0,,0,0,10.7.3.12.3.0 10.7.3.12.5.0 10.7.3.12.7.1,0,,,,,,,,,,,,1,0,0
80902,80901,Great Sword,0,45000,210,0,Fire,36,,0,,0,0,6.4.5.16.4.0 6.4.5.16.5.1 6.4.5.16.5.4,0,,,,,,,,,,,,1,0,1
81153,0,Great Sword,5250,0,120,0,Dragon,15,,0,,0,0,5.3.13.4.0.0 5.3.13.6.0.0 5.3.13.9.0.0,25,,,,,,,,,,,,1,0,0
81154,81153,Great Sword,0,7000,130,0,Dragon,16,,0,,0,0,9.4.11.6.0.0 9.4.11.7.1.0 9.4.11.7.4.0,25,,,,,,,,,,,,1,0,0
81155,81154,Great Sword,0,42000,150,0,Dragon,17,,0,,0,0,3.6.16.8.2.0 3.6.16.8.4.0 3.6.16.8.7.0,25,,,,,,,,,,,,1,0,0
81156,81155,Great Sword,0,45500,170,0,Dragon,18,,0,,0,0,9.7.8.8.3.0 9.7.8.8.5.0 9.7.8.8.6.2,25,,,,,,,,,,,,1,0,0
81157,81156,Great Sword,0,49000,190,0,Dragon,20,,0,,0,0,8.10.6.7.4.0 8.10.6.7.5.1 8.10.6.7.5.4,25,,,,,,,,,,,,1,0,1
81409,81154,Great Sword,0,4500,120,0,Dragon,20,,0,,0,0,20.6.1.2.1.0 20.6.1.2.3.0 20.6.1.2.5.1,50,,,,,,,,,,,,1,0,0
81410,81409,Great Sword,0,49500,130,0,Dragon,22,,0,,0,0,9.7.12.4.3.0 9.7.12.4.5.0 9.7.12.4.6.2,55,,,,,,,,,,,,1,0,0
81411,81410,Great Sword,0,54000,140,0,Dragon,23,,0,,0,0,8.12.7.4.3.1 8.12.7.4.3.3 8.12.7.4.3.6,60,,,,,,,,,,,,1,0,0
81412,81411,Great Sword,0,58500,150,0,Dragon,24,,0,,0,0,9.10.3.9.3.1 9.10.3.9.3.3 9.10.3.9.3.6,60,,,,,,,,,,,,1,0,0
81413,81412,Great Sword,0,63000,160,0,Dragon,25,,0,,0,0,7.5.7.10.5.1 7.5.7.10.5.3 7.5.7.10.5.6,65,,,,,,,,,,,,1,0,1
81665,0,Great Sword,6300,0,120,0,Thunder,52,,0,,0,0,6.4.9.6.0.0 6.4.9.8.0.0 6.4.9.11.0.0,0,,,,,,,,,,,,0,0,0
81666,81665,Great Sword,0,8400,130,0,Thunder,54,,0,,0,0,4.4.9.8.0.0 4.4.9.10.0.0 4.4.9.13.0.0,0,,,,,,,,,,,,0,0,0
81667,81666,Great Sword,0,50400,150,0,Thunder,56,,0,,0,0,6.3.10.10.1.0 6.3.10.10.3.0 6.3.10.10.6.0,0,,,,,,,,,,,,0,0,0
81668,81667,Great Sword,0,54600,160,0,Thunder,58,,0,,0,0,7.7.11.8.2.0 7.7.11.8.4.0 7.7.11.8.4.3,0,,,,,,,,,,,,0,0,0
